run,idx,ros_stamp_s,camera_rows_matched,odom_minus_camera_stamp_mean_s,odom_minus_camera_stamp_min_s,odom_minus_camera_stamp_max_s,camera_staleness_mean_s,camera_staleness_max_s,selected_count_min,buffer_len_max,received_count_max
traj_samples_default/mcity_k1,19,1545235978.882946,1,-0.028056,-0.028056,-0.028056,0.000000,0.000000,4,12,322
traj_samples_default/mcity_k1,20,1545235979.922915,1,0.013181,0.013181,0.013181,0.000000,0.000000,4,12,332
traj_samples_default/mcity_k1,21,1545235982.922967,1,0.016029,0.016029,0.016029,0.000000,0.000000,4,12,362
traj_samples_default/mcity_k1,22,1545235985.902844,1,-0.001328,-0.001328,-0.001328,0.000000,0.000000,4,12,392
traj_samples_default/mcity_k1,23,1545235986.882974,1,-0.120170,-0.120170,-0.120170,0.000000,0.000000,4,12,403
traj_samples_default/mcity_k1,24,1545235988.902899,1,-0.098751,-0.098751,-0.098751,0.000000,0.000000,4,12,423
traj_samples_default/mcity_k1,25,1545235990.922870,1,-0.076637,-0.076637,-0.076637,0.000000,0.000000,4,12,443
traj_samples_default/mcity_k1,26,1545235991.902853,1,-0.096067,-0.096067,-0.096067,0.000000,0.000000,4,12,453
traj_samples_default/mcity_k1,27,1545235992.882976,1,-0.114661,-0.114661,-0.114661,0.000000,0.000000,4,12,463
traj_samples_default/mcity_k1,28,1545235993.922772,1,-0.073977,-0.073977,-0.073977,0.000000,0.000000,4,12,473
traj_samples_default/mcity_k1,29,1545235994.902849,1,-0.093372,-0.093372,-0.093372,0.000000,0.000000,4,12,483
traj_samples_default/mcity_k1,30,1545235995.922783,1,-0.072162,-0.072162,-0.072162,0.000000,0.000000,4,12,493
traj_samples_default/mcity_k1,31,1545235996.902841,1,-0.091081,-0.091081,-0.091081,0.000000,0.000000,4,12,503
traj_samples_default/mcity_k1,32,1545235997.882877,1,-0.110546,-0.110546,-0.110546,0.000000,0.000000,4,12,513
traj_samples_default/mcity_k1,33,1545235999.882800,1,-0.108406,-0.108406,-0.108406,0.000000,0.000000,4,12,533
traj_samples_default/mcity_k1,34,1545236001.922702,1,-0.066733,-0.066733,-0.066733,0.000000,0.000000,4,12,553
traj_samples_default/mcity_k1,35,1545236004.882754,1,-0.103844,-0.103844,-0.103844,0.000000,0.000000,4,12,583
traj_samples_default/mcity_k1,36,1545236006.902815,1,-0.082324,-0.082324,-0.082324,0.000000,0.000000,4,12,603
traj_samples_default/mcity_k1,37,1545236007.882821,1,-0.101068,-0.101068,-0.101068,0.000000,0.000000,4,12,613
traj_samples_default/mcity_k1,38,1545236008.922624,1,-0.060418,-0.060418,-0.060418,0.000000,0.000000,4,12,623
traj_samples_default/mcity_k1,39,1545236009.902685,1,-0.079713,-0.079713,-0.079713,0.000000,0.000000,4,12,633
traj_samples_default/mcity_k1,40,1545236010.922653,1,-0.058510,-0.058510,-0.058510,0.000000,0.000000,4,12,643
traj_samples_default/mcity_k1,41,1545236011.922659,1,-0.057513,-0.057513,-0.057513,0.000000,0.000000,4,12,653
traj_samples_default/mcity_k1,42,1545236013.882709,1,-0.096069,-0.096069,-0.096069,0.000000,0.000000,4,12,673
traj_samples_default/mcity_k1,43,1545236014.922673,1,-0.054775,-0.054775,-0.054775,0.000000,0.000000,4,12,683
traj_samples_default/mcity_k1,44,1545236016.902630,1,-0.073019,-0.073019,-0.073019,0.000000,0.000000,4,12,703
traj_samples_default/mcity_k1,45,1545236018.902597,1,-0.071452,-0.071452,-0.071452,0.000000,0.000000,4,12,723
traj_samples_default/mcity_k1,46,1545236019.882693,1,-0.090127,-0.090127,-0.090127,0.000000,0.000000,4,12,733
traj_samples_default/mcity_k1,47,1545236020.882621,1,-0.089358,-0.089358,-0.089358,0.000000,0.000000,4,12,743
traj_samples_default/mcity_k1,48,1545236021.902569,1,-0.068765,-0.068765,-0.068765,0.000000,0.000000,4,12,753
traj_samples_default/mcity_k1,49,1545236022.882689,1,-0.087447,-0.087447,-0.087447,0.000000,0.000000,4,12,763
traj_samples_default/mcity_k1,50,1545236023.922633,1,-0.046616,-0.046616,-0.046616,0.000000,0.000000,4,12,773
traj_samples_default/mcity_k1,51,1545236024.902571,1,-0.066047,-0.066047,-0.066047,0.000000,0.000000,4,12,783
traj_samples_default/mcity_k1,52,1545236025.882617,1,-0.084796,-0.084796,-0.084796,0.000000,0.000000,4,12,793
traj_samples_default/mcity_k1,53,1545236026.902694,1,-0.063705,-0.063705,-0.063705,0.000000,0.000000,4,12,803
traj_samples_default/mcity_k1,54,1545236027.882519,1,-0.083338,-0.083338,-0.083338,0.000000,0.000000,4,12,813
traj_samples_default/mcity_k1,55,1545236029.902567,1,-0.061148,-0.061148,-0.061148,0.000000,0.000000,4,12,833
traj_samples_default/mcity_k1,56,1545236030.882491,1,-0.080529,-0.080529,-0.080529,0.000000,0.000000,4,12,843
traj_samples_default/mcity_k1,57,1545236031.922488,1,-0.039313,-0.039313,-0.039313,0.000000,0.000000,4,12,853
traj_samples_default/mcity_k1,58,1545236033.882473,1,-0.077796,-0.077796,-0.077796,0.000000,0.000000,4,12,873
traj_samples_default/mcity_k1,59,1545236034.922493,1,-0.036563,-0.036563,-0.036563,0.000000,0.000000,4,12,883
traj_samples_default/mcity_k1,60,1545236035.902520,1,-0.055644,-0.055644,-0.055644,0.000000,0.000000,4,12,893
traj_samples_default/mcity_k1,61,1545236037.902443,1,-0.053888,-0.053888,-0.053888,0.000000,0.000000,4,12,913
traj_samples_default/mcity_k1,62,1545236038.902442,1,-0.053058,-0.053058,-0.053058,0.000000,0.000000,4,12,923
traj_samples_default/mcity_k1,63,1545236040.902438,1,-0.051177,-0.051177,-0.051177,0.000000,0.000000,4,12,943
traj_samples_default/mcity_k1,64,1545236042.902428,1,-0.049670,-0.049670,-0.049670,0.000000,0.000000,4,12,963
traj_samples_default/mcity_k1,65,1545236043.902399,1,-0.048471,-0.048471,-0.048471,0.000000,0.000000,4,12,973
traj_samples_default/mcity_k1,66,1545236045.902403,1,-0.046979,-0.046979,-0.046979,0.000000,0.000000,4,12,993
traj_samples_default/mcity_k1,67,1545236048.902375,1,-0.044272,-0.044272,-0.044272,0.000000,0.000000,4,12,1023
traj_samples_default/mcity_k1,68,1545236049.882417,1,-0.062871,-0.062871,-0.062871,0.000000,0.000000,4,12,1033
traj_samples_default/mcity_k1,69,1545236050.902428,1,-0.041964,-0.041964,-0.041964,0.000000,0.000000,4,12,1043
traj_samples_default/mcity_k1,70,1545236052.922340,1,-0.020197,-0.020197,-0.020197,0.000000,0.000000,4,12,1063
traj_samples_default/mcity_k1,71,1545236053.902387,1,-0.039302,-0.039302,-0.039302,0.000000,0.000000,4,12,1073
traj_samples_default/mcity_k1,72,1545236054.882306,1,-0.058770,-0.058770,-0.058770,0.000000,0.000000,4,12,1083
traj_samples_default/mcity_k1,73,1545236055.902403,1,-0.037377,-0.037377,-0.037377,0.000000,0.000000,4,12,1093
traj_samples_default/mcity_k1,74,1545236058.902375,1,-0.034653,-0.034653,-0.034653,0.000000,0.000000,4,12,1123
traj_samples_default/mcity_k1,75,1545236059.882276,1,-0.053797,-0.053797,-0.053797,0.000000,0.000000,4,12,1133
traj_samples_default/mcity_k1,76,1545236060.922315,1,-0.013137,-0.013137,-0.013137,0.000000,0.000000,4,12,1143
traj_samples_default/mcity_k1,77,1545236063.922281,1,-0.010434,-0.010434,-0.010434,0.000000,0.000000,4,12,1173
traj_samples_default/mcity_k1,78,1545236064.902238,1,-0.029262,-0.029262,-0.029262,0.000000,0.000000,4,12,1183
traj_samples_default/mcity_k1,79,1545236066.922266,1,-0.007666,-0.007666,-0.007666,0.000000,0.000000,4,12,1203
traj_samples_default/mcity_k1,80,1545236067.902213,1,-0.026552,-0.026552,-0.026552,0.000000,0.000000,4,12,1213
traj_samples_default/mcity_k1,81,1545236068.882209,1,-0.045616,-0.045616,-0.045616,0.000000,0.000000,4,12,1223
traj_samples_default/mcity_k1,82,1545236069.922260,1,-0.005002,-0.005002,-0.005002,0.000000,0.000000,4,12,1233
traj_samples_default/mcity_k1,83,1545236071.882316,1,-0.042835,-0.042835,-0.042835,0.000000,0.000000,4,12,1253
traj_samples_default/mcity_k1,84,1545236072.902180,1,-0.022300,-0.022300,-0.022300,0.000000,0.000000,4,12,1263
traj_samples_default/mcity_k1,85,1545236074.922160,1,-0.000217,-0.000217,-0.000217,0.000000,0.000000,4,12,1283
traj_samples_default/mcity_k1,86,1545236077.922225,1,0.002665,0.002665,0.002665,0.000000,0.000000,4,12,1313
traj_samples_default/mcity_k1,87,1545236078.902167,1,-0.016749,-0.016749,-0.016749,0.000000,0.000000,4,12,1323
traj_samples_default/mcity_k1,88,1545236079.882269,1,-0.035437,-0.035437,-0.035437,0.000000,0.000000,4,12,1333
traj_samples_default/mcity_k1,89,1545236080.922125,1,0.005196,0.005196,0.005196,0.000000,0.000000,4,12,1343
traj_samples_default/mcity_k1,90,1545236082.882157,1,-0.032791,-0.032791,-0.032791,0.000000,0.000000,4,12,1363
traj_samples_default/mcity_k1,91,1545236083.902162,1,-0.011906,-0.011906,-0.011906,0.000000,0.000000,4,12,1373
traj_samples_default/mcity_k1,92,1545236085.922084,1,0.009781,0.009781,0.009781,0.000000,0.000000,4,12,1393
traj_samples_default/mcity_k1,93,1545236087.922098,1,0.011386,0.011386,0.011386,0.000000,0.000000,4,12,1413
traj_samples_default/mcity_k1,94,1545236088.902062,1,-0.007438,-0.007438,-0.007438,0.000000,0.000000,4,12,1423
traj_samples_default/mcity_k1,95,1545236089.882042,1,-0.026514,-0.026514,-0.026514,0.000000,0.000000,4,12,1433
traj_samples_default/mcity_k1,96,1545236090.902130,1,-0.005810,-0.005810,-0.005810,0.000000,0.000000,4,12,1443
traj_samples_default/mcity_k1,97,1545236093.902008,1,-0.003161,-0.003161,-0.003161,0.000000,0.000000,4,12,1473
traj_samples_default/mcity_k1,98,1545236094.902024,1,-0.001992,-0.001992,-0.001992,0.000000,0.000000,4,12,1483
traj_samples_default/mcity_k1,99,1545236095.922080,1,-0.081239,-0.081239,-0.081239,0.000000,0.000000,4,12,1494
traj_samples_default/mcity_k1,100,1545236098.902065,1,-0.098471,-0.098471,-0.098471,0.000000,0.000000,4,12,1524
traj_samples_default/mcity_k1,101,1545236100.921971,1,-0.076676,-0.076676,-0.076676,0.000000,0.000000,4,12,1544
traj_samples_default/mcity_k1,102,1545236101.921944,1,-0.075874,-0.075874,-0.075874,0.000000,0.000000,4,12,1554
traj_samples_default/mcity_k1,103,1545236102.922086,1,-0.074461,-0.074461,-0.074461,0.000000,0.000000,4,12,1564
traj_samples_default/mcity_k1,104,1545236103.901969,1,-0.093932,-0.093932,-0.093932,0.000000,0.000000,4,12,1574
traj_samples_default/mcity_k1,105,1545236105.921948,1,-0.071857,-0.071857,-0.071857,0.000000,0.000000,4,12,1594
traj_samples_default/mcity_k1,106,1545236106.901981,1,-0.091249,-0.091249,-0.091249,0.000000,0.000000,4,12,1604
traj_samples_default/mcity_k1,107,1545236107.881902,1,-0.110329,-0.110329,-0.110329,0.000000,0.000000,4,12,1614
traj_samples_default/mcity_k1,108,1545236109.901900,1,-0.088750,-0.088750,-0.088750,0.000000,0.000000,4,12,1634
traj_samples_default/mcity_k1,109,1545236112.901949,1,-0.085743,-0.085743,-0.085743,0.000000,0.000000,4,12,1664
traj_samples_default/mcity_k1,110,1545236113.881852,1,-0.104890,-0.104890,-0.104890,0.000000,0.000000,4,12,1674
traj_samples_default/mcity_k1,111,1545236114.901885,1,-0.083593,-0.083593,-0.083593,0.000000,0.000000,4,12,1684
traj_samples_default/mcity_k1,112,1545236115.921826,1,-0.063146,-0.063146,-0.063146,0.000000,0.000000,4,12,1694
traj_samples_default/mcity_k1,113,1545236116.881876,1,-0.102063,-0.102063,-0.102063,0.000000,0.000000,4,12,1704
traj_samples_default/mcity_k1,114,1545236117.901838,1,-0.080985,-0.080985,-0.080985,0.000000,0.000000,4,12,1714
traj_samples_default/mcity_k1,115,1545236118.881874,1,-0.100213,-0.100213,-0.100213,0.000000,0.000000,4,12,1724
traj_samples_default/mcity_k1,116,1545236119.921811,1,-0.059394,-0.059394,-0.059394,0.000000,0.000000,4,12,1734
traj_samples_default/mcity_k1,117,1545236122.921825,1,-0.056638,-0.056638,-0.056638,0.000000,0.000000,4,12,1764
traj_samples_default/mcity_k1,118,1545236123.921809,1,-0.055425,-0.055425,-0.055425,0.000000,0.000000,4,12,1774
traj_samples_default/mcity_k1,119,1545236124.921873,1,-0.054743,-0.054743,-0.054743,0.000000,0.000000,4,12,1784
traj_samples_default/mcity_k1,120,1545236125.901829,1,-0.073937,-0.073937,-0.073937,0.000000,0.000000,4,12,1794
traj_samples_default/mcity_k1,121,1545236126.881773,1,-0.092713,-0.092713,-0.092713,0.000000,0.000000,4,12,1804
traj_samples_default/mcity_k1,122,1545236128.901808,1,-0.071171,-0.071171,-0.071171,0.000000,0.000000,4,12,1824
traj_samples_default/mcity_k1,123,1545236129.881743,1,-0.090041,-0.090041,-0.090041,0.000000,0.000000,4,12,1834
traj_samples_default/mcity_k1,124,1545236132.901794,1,-0.067222,-0.067222,-0.067222,0.000000,0.000000,4,12,1864
traj_samples_default/mcity_k1,125,1545236134.901762,1,-0.065586,-0.065586,-0.065586,0.000000,0.000000,4,12,1884
traj_samples_default/mcity_k1,126,1545236136.921690,1,-0.043934,-0.043934,-0.043934,0.000000,0.000000,4,12,1904
traj_samples_default/mcity_k1,127,1545236137.901736,1,-0.062948,-0.062948,-0.062948,0.000000,0.000000,4,12,1914
traj_samples_default/mcity_k1,128,1545236139.921661,1,-0.041221,-0.041221,-0.041221,0.000000,0.000000,4,12,1934
traj_samples_default/mcity_k1,129,1545236141.881711,1,-0.078927,-0.078927,-0.078927,0.000000,0.000000,4,12,1954
traj_samples_default/mcity_k1,130,1545236142.921634,1,-0.038453,-0.038453,-0.038453,0.000000,0.000000,4,12,1964
traj_samples_default/mcity_k1,131,1545236143.901706,1,-0.057484,-0.057484,-0.057484,0.000000,0.000000,4,12,1974
traj_samples_default/mcity_k1,132,1545236144.901636,1,-0.056402,-0.056402,-0.056402,0.000000,0.000000,4,12,1984
traj_samples_default/mcity_k1,133,1545236146.901737,1,-0.054677,-0.054677,-0.054677,0.000000,0.000000,4,12,2004
traj_samples_default/mcity_k1,134,1545236149.901712,1,-0.051905,-0.051905,-0.051905,0.000000,0.000000,4,12,2034
traj_samples_default/mcity_k1,135,1545236150.921613,1,-0.030756,-0.030756,-0.030756,0.000000,0.000000,4,12,2044
traj_samples_default/mcity_k1,136,1545236152.881558,1,-0.069370,-0.069370,-0.069370,0.000000,0.000000,4,12,2064
traj_samples_default/mcity_k1,137,1545236153.921569,1,-0.028018,-0.028018,-0.028018,0.000000,0.000000,4,12,2074
traj_samples_default/mcity_k1,138,1545236155.881530,1,-0.066671,-0.066671,-0.066671,0.000000,0.000000,4,12,2094
traj_samples_default/mcity_k1,139,1545236156.901679,1,-0.045185,-0.045185,-0.045185,0.000000,0.000000,4,12,2104
traj_samples_default/mcity_k1,140,1545236157.901681,1,-0.044623,-0.044623,-0.044623,0.000000,0.000000,4,12,2114
traj_samples_default/mcity_k1,141,1545236159.901609,1,-0.042629,-0.042629,-0.042629,0.000000,0.000000,4,12,2134
traj_samples_default/mcity_k1,142,1545236160.881557,1,-0.061951,-0.061951,-0.061951,0.000000,0.000000,4,12,2144
traj_samples_default/mcity_k1,143,1545236162.921539,1,-0.019947,-0.019947,-0.019947,0.000000,0.000000,4,12,2164
traj_samples_default/mcity_k1,144,1545236164.881593,1,-0.058245,-0.058245,-0.058245,0.000000,0.000000,4,12,2184
traj_samples_default/mcity_k1,145,1545236166.881532,1,-0.056541,-0.056541,-0.056541,0.000000,0.000000,4,12,2204
traj_samples_default/mcity_k1,146,1545236167.901515,1,-0.035574,-0.035574,-0.035574,0.000000,0.000000,4,12,2214
traj_samples_default/mcity_k1,147,1545236168.901428,1,-0.037284,-0.037284,-0.037284,0.000000,0.000000,4,12,2224
traj_samples_default/mcity_k1,148,1545236169.921423,1,-0.013999,-0.013999,-0.013999,0.000000,0.000000,4,12,2234
traj_samples_default/mcity_k1,149,1545236171.921480,1,-0.011849,-0.011849,-0.011849,0.000000,0.000000,4,12,2254
traj_samples_default/mcity_k1,150,1545236172.921389,1,-0.011112,-0.011112,-0.011112,0.000000,0.000000,4,12,2264
traj_samples_default/mcity_k1,151,1545236174.921466,1,-0.008904,-0.008904,-0.008904,0.000000,0.000000,4,12,2284
traj_samples_default/mcity_k1,152,1545236175.921376,1,-0.008386,-0.008386,-0.008386,0.000000,0.000000,4,12,2294
traj_samples_default/mcity_k1,153,1545236176.901428,1,-0.027445,-0.027445,-0.027445,0.000000,0.000000,4,12,2304
traj_samples_default/mcity_k1,154,1545236177.881368,1,-0.046342,-0.046342,-0.046342,0.000000,0.000000,4,12,2314
traj_samples_default/mcity_k1,155,1545236178.921368,1,-0.005654,-0.005654,-0.005654,0.000000,0.000000,4,12,2324
traj_samples_default/mcity_k1,156,1545236179.901402,1,-0.024726,-0.024726,-0.024726,0.000000,0.000000,4,12,2334
traj_samples_default/mcity_k1,157,1545236180.881390,1,-0.043531,-0.043531,-0.043531,0.000000,0.000000,4,12,2344
traj_samples_default/mcity_k1,158,1545236181.901324,1,-0.023011,-0.023011,-0.023011,0.000000,0.000000,4,12,2354
traj_samples_default/mcity_k1,159,1545236182.921308,1,-0.001999,-0.001999,-0.001999,0.000000,0.000000,4,12,2364
traj_samples_default/mcity_k1,160,1545236183.921347,1,-0.000718,-0.000718,-0.000718,0.000000,0.000000,4,12,2374
traj_samples_default/mcity_k1,161,1545236184.901301,1,-0.020162,-0.020162,-0.020162,0.000000,0.000000,4,12,2384
traj_samples_default/mcity_k1,162,1545236186.921347,1,0.002078,0.002078,0.002078,0.000000,0.000000,4,12,2404
traj_samples_default/mcity_k1,163,1545236187.921297,1,0.002633,0.002633,0.002633,0.000000,0.000000,4,12,2414
traj_samples_default/mcity_k1,164,1545236188.881263,1,-0.036614,-0.036614,-0.036614,0.000000,0.000000,4,12,2424
traj_samples_default/mcity_k1,165,1545236191.881341,1,-0.033803,-0.033803,-0.033803,0.000000,0.000000,4,12,2454
traj_samples_default/mcity_k1,166,1545236192.921302,1,0.007443,0.007443,0.007443,0.000000,0.000000,4,12,2464
traj_samples_default/mcity_k1,167,1545236193.901239,1,-0.011962,-0.011962,-0.011962,0.000000,0.000000,4,12,2474
traj_samples_default/mcity_k1,168,1545236194.881221,1,-0.031074,-0.031074,-0.031074,0.000000,0.000000,4,12,2484
traj_samples_default/mcity_k1,169,1545236195.901215,1,-0.009918,-0.009918,-0.009918,0.000000,0.000000,4,12,2494
traj_samples_default/mcity_k1,170,1545236196.881266,1,-0.029196,-0.029196,-0.029196,0.000000,0.000000,4,12,2504
traj_samples_default/mcity_k1,171,1545236197.921189,1,0.011645,0.011645,0.011645,0.000000,0.000000,4,12,2514
traj_samples_default/mcity_k1,172,1545236198.901188,1,-0.007130,-0.007130,-0.007130,0.000000,0.000000,4,12,2524
traj_samples_default/mcity_k1,173,1545236199.921199,1,0.013459,0.013459,0.013459,0.000000,0.000000,4,12,2534
traj_samples_default/mcity_k1,174,1545236200.901238,1,-0.005537,-0.005537,-0.005537,0.000000,0.000000,4,12,2544
traj_samples_default/mcity_k1,175,1545236201.901193,1,-0.004305,-0.004305,-0.004305,0.000000,0.000000,4,12,2554
traj_samples_default/mcity_k1,176,1545236202.921177,1,0.016549,0.016549,0.016549,0.000000,0.000000,4,12,2564
traj_samples_default/mcity_k1,177,1545236203.901169,1,-0.002930,-0.002930,-0.002930,0.000000,0.000000,4,12,2574
traj_samples_default/mcity_k1,178,1545236204.881136,1,-0.121910,-0.121910,-0.121910,0.000000,0.000000,4,12,2585
traj_samples_default/mcity_k1,179,1545236205.921130,1,-0.080673,-0.080673,-0.080673,0.000000,0.000000,4,12,2595
traj_samples_default/mcity_k1,180,1545236206.901187,1,-0.099989,-0.099989,-0.099989,0.000000,0.000000,4,12,2605
traj_samples_default/mcity_k1,181,1545236207.901150,1,-0.099295,-0.099295,-0.099295,0.000000,0.000000,4,12,2615
traj_samples_default/mcity_k1,182,1545236208.701174,1,-0.297887,-0.297887,-0.297887,0.000000,0.000000,4,12,2625
traj_samples_default/mcity_k1,183,1545236208.701174,1,-1.297211,-1.297211,-1.297211,0.000000,0.000000,4,12,2635
traj_samples_default/mcity_k1,184,1545236208.701174,1,-2.296387,-2.296387,-2.296387,0.000000,0.000000,4,12,2645
traj_samples_default/mcity_k2,0,1545235952.923106,1,-0.011394,-0.011394,-0.011394,0.000000,0.000000,4,12,62
traj_samples_default/mcity_k2,1,1545235956.923071,1,-0.008010,-0.008010,-0.008010,0.000000,0.000000,4,12,102
traj_samples_default/mcity_k2,2,1545235958.883050,1,-0.045926,-0.045926,-0.045926,0.000000,0.000000,4,12,122
traj_samples_default/mcity_k2,3,1545235960.903102,1,-0.024335,-0.024335,-0.024335,0.000000,0.000000,4,12,142
traj_samples_default/mcity_k2,4,1545235962.923022,1,-0.002580,-0.002580,-0.002580,0.000000,0.000000,4,12,162
traj_samples_default/mcity_k2,5,1545235964.882997,1,-0.040493,-0.040493,-0.040493,0.000000,0.000000,4,12,182
traj_samples_default/mcity_k2,6,1545235966.923059,1,0.000976,0.000976,0.000976,0.000000,0.000000,4,12,202
traj_samples_default/mcity_k2,7,1545235968.883028,1,-0.037177,-0.037177,-0.037177,0.000000,0.000000,4,12,222
traj_samples_default/mcity_k2,8,1545235970.882940,1,-0.035047,-0.035047,-0.035047,0.000000,0.000000,4,12,242
traj_samples_default/mcity_k2,9,1545235972.903028,1,-0.013521,-0.013521,-0.013521,0.000000,0.000000,4,12,262
traj_samples_default/mcity_k2,10,1545235974.902918,1,-0.011719,-0.011719,-0.011719,0.000000,0.000000,4,12,282
traj_samples_default/mcity_k2,11,1545235978.882946,1,-0.028056,-0.028056,-0.028056,0.000000,0.000000,4,12,322
traj_samples_default/mcity_k2,12,1545235982.922967,1,0.016029,0.016029,0.016029,0.000000,0.000000,4,12,362
traj_samples_default/mcity_k2,13,1545235986.882974,1,-0.120170,-0.120170,-0.120170,0.000000,0.000000,4,12,403
traj_samples_default/mcity_k2,14,1545235988.902899,1,0.001521,0.001521,0.001521,0.000000,0.000000,4,12,422
traj_samples_default/mcity_k2,15,1545235990.922870,1,-0.076637,-0.076637,-0.076637,0.000000,0.000000,4,12,443
traj_samples_default/mcity_k2,16,1545235992.882976,1,-0.114661,-0.114661,-0.114661,0.000000,0.000000,4,12,463
traj_samples_default/mcity_k2,17,1545235994.902849,1,-0.093372,-0.093372,-0.093372,0.000000,0.000000,4,12,483
traj_samples_default/mcity_k2,18,1545235996.902841,1,-0.091081,-0.091081,-0.091081,0.000000,0.000000,4,12,503
traj_samples_default/mcity_k2,19,1545236000.902746,1,-0.087911,-0.087911,-0.087911,0.000000,0.000000,4,12,543
traj_samples_default/mcity_k2,20,1545236002.882707,1,-0.105878,-0.105878,-0.105878,0.000000,0.000000,4,12,563
traj_samples_default/mcity_k2,21,1545236004.882754,1,-0.103844,-0.103844,-0.103844,0.000000,0.000000,4,12,583
traj_samples_default/mcity_k2,22,1545236005.922679,1,-0.063020,-0.063020,-0.063020,0.000000,0.000000,4,12,593
traj_samples_default/mcity_k2,23,1545236007.882821,1,-0.101068,-0.101068,-0.101068,0.000000,0.000000,4,12,613
traj_samples_default/mcity_k2,24,1545236009.902685,1,-0.079713,-0.079713,-0.079713,0.000000,0.000000,4,12,633
traj_samples_default/mcity_k2,25,1545236011.922659,1,-0.057513,-0.057513,-0.057513,0.000000,0.000000,4,12,653
traj_samples_default/mcity_k2,26,1545236013.882709,1,-0.096069,-0.096069,-0.096069,0.000000,0.000000,4,12,673
traj_samples_default/mcity_k2,27,1545236015.922744,1,-0.054128,-0.054128,-0.054128,0.000000,0.000000,4,12,693
traj_samples_default/mcity_k2,28,1545236017.922680,1,-0.052067,-0.052067,-0.052067,0.000000,0.000000,4,12,713
traj_samples_default/mcity_k2,29,1545236019.882693,1,-0.090127,-0.090127,-0.090127,0.000000,0.000000,4,12,733
traj_samples_default/mcity_k2,30,1545236021.902569,1,-0.068765,-0.068765,-0.068765,0.000000,0.000000,4,12,753
traj_samples_default/mcity_k2,31,1545236022.882689,1,-0.087447,-0.087447,-0.087447,0.000000,0.000000,4,12,763
traj_samples_default/mcity_k2,32,1545236026.902694,1,-0.063705,-0.063705,-0.063705,0.000000,0.000000,4,12,803
traj_samples_default/mcity_k2,33,1545236028.922605,1,-0.041996,-0.041996,-0.041996,0.000000,0.000000,4,12,823
traj_samples_default/mcity_k2,34,1545236031.902514,1,-0.059287,-0.059287,-0.059287,0.000000,0.000000,4,12,853
traj_samples_default/mcity_k2,35,1545236032.902556,1,-0.058507,-0.058507,-0.058507,0.000000,0.000000,4,12,863
traj_samples_default/mcity_k2,36,1545236034.922493,1,-0.036563,-0.036563,-0.036563,0.000000,0.000000,4,12,883
traj_samples_default/mcity_k2,37,1545236036.922458,1,-0.035153,-0.035153,-0.035153,0.000000,0.000000,4,12,903
traj_samples_default/mcity_k2,38,1545236038.902442,1,-0.053058,-0.053058,-0.053058,0.000000,0.000000,4,12,923
traj_samples_default/mcity_k2,39,1545236040.902438,1,-0.051177,-0.051177,-0.051177,0.000000,0.000000,4,12,943
traj_samples_default/mcity_k2,40,1545236044.922470,1,-0.027388,-0.027388,-0.027388,0.000000,0.000000,4,12,983
traj_samples_default/mcity_k2,41,1545236046.882434,1,-0.065703,-0.065703,-0.065703,0.000000,0.000000,4,12,1003
traj_samples_default/mcity_k2,42,1545236048.902375,1,-0.044272,-0.044272,-0.044272,0.000000,0.000000,4,12,1023
traj_samples_default/mcity_k2,43,1545236050.902428,1,-0.041964,-0.041964,-0.041964,0.000000,0.000000,4,12,1043
traj_samples_default/mcity_k2,44,1545236052.922340,1,-0.020197,-0.020197,-0.020197,0.000000,0.000000,4,12,1063
traj_samples_default/mcity_k2,45,1545236055.902403,1,-0.037377,-0.037377,-0.037377,0.000000,0.000000,4,12,1093
traj_samples_default/mcity_k2,46,1545236057.922314,1,-0.015963,-0.015963,-0.015963,0.000000,0.000000,4,12,1113
traj_samples_default/mcity_k2,47,1545236060.922315,1,-0.013137,-0.013137,-0.013137,0.000000,0.000000,4,12,1143
traj_samples_default/mcity_k2,48,1545236064.902238,1,-0.029262,-0.029262,-0.029262,0.000000,0.000000,4,12,1183
traj_samples_default/mcity_k2,49,1545236066.922266,1,-0.007666,-0.007666,-0.007666,0.000000,0.000000,4,12,1203
traj_samples_default/mcity_k2,50,1545236068.882209,1,-0.045616,-0.045616,-0.045616,0.000000,0.000000,4,12,1223
traj_samples_default/mcity_k2,51,1545236070.902199,1,-0.023778,-0.023778,-0.023778,0.000000,0.000000,4,12,1243
traj_samples_default/mcity_k2,52,1545236073.882236,1,-0.041017,-0.041017,-0.041017,0.000000,0.000000,4,12,1273
traj_samples_default/mcity_k2,53,1545236075.902159,1,-0.019530,-0.019530,-0.019530,0.000000,0.000000,4,12,1293
traj_samples_default/mcity_k2,54,1545236077.922225,1,0.002665,0.002665,0.002665,0.000000,0.000000,4,12,1313
traj_samples_default/mcity_k4,0,1545235952.923106,1,-0.011394,-0.011394,-0.011394,0.000000,0.000000,4,12,62
traj_samples_default/mcity_k4,1,1545235958.883050,1,-0.045926,-0.045926,-0.045926,0.000000,0.000000,4,12,122
traj_samples_default/mcity_k4,2,1545235962.923022,1,-0.002580,-0.002580,-0.002580,0.000000,0.000000,4,12,162
traj_samples_default/mcity_k4,3,1545235965.923000,1,0.000087,0.000087,0.000087,0.000000,0.000000,4,12,192
traj_samples_default/mcity_k4,4,1545235967.902999,1,-0.017765,-0.017765,-0.017765,0.000000,0.000000,4,12,212
